data_venda;vendas_dia;faturamento_dia;unidades_dia;ano;mes;dia_semana;faturamento_lag_1;faturamento_lag_7;faturamento_lag_14;faturamento_lag_30;faturamento_lag_365;media_movel_7d;media_movel_30d;variacao_7d;onda_sen_1;onda_cos_1;onda_sen_2;onda_cos_2;is_black_friday;is_verao;is_ferias;dia_0;dia_1;dia_2;dia_3;dia_4;dia_5;dia_6
2026-01-29 23:18:15.225659;129;25705.2;319;2026;1;3;27082.1;28739.7;26683.6;30922.1;27785.80001;27062.21428714285;27640.39666933333;3544.1972551720764;-0.867456354729597;0.4975132889071804;-0.8631421280499111;-0.5049610547215209;0;1;0;0;0;0;1;0;0;0
2026-01-30 23:18:15.225659;147;26815.1;374;2026;1;4;25705.2;26704.40001;21725.0;30270.3;29352.7;27078.028571428567;27525.223336;3542.5811887729133;-0.8587639582758052;0.5123714121284199;-0.8800122039735315;-0.4749510720670579;0;1;0;0;0;0;0;1;0;0
2026-01-31 23:18:15.225659;145;30260.3;363;2026;1;5;26815.1;33184.7;28678.40001;33830.5;30392.7;26660.257142857143;27406.21666933333;2796.216897200672;-0.8498170915275286;0.527077708642371;-0.8958392907349076;-0.4443781781046157;0;1;0;0;0;0;0;0;1;0
2026-02-01 23:18:15.225659;130;27477.7;336;2026;2;6;30260.3;29256.8;26738.60001;28059.2;30561.6;26406.1;27386.833336;2594.4485817478444;-0.8406184056344773;0.5416278206559828;-0.9106046300942175;-0.4132786077829011;0;1;0;0;0;0;0;0;0;1
2026-02-02 23:18:15.225659;141;26899.2;370;2026;2;0;27477.7;21609.8;27989.6;23968.90001;25219.3;27161.728571428568;27484.510002333333;1507.139277698333;-0.8311706263658093;0.5560174366570425;-0.9242907221930914;-0.3816892202666634;0;1;0;1;0;0;0;0;0;0
2026-02-03 23:18:15.225659;147;26082.1;343;2026;2;1;26899.2;25892.5;22061.3;30468.8;27098.50001;27188.814285714285;27338.286669;1482.021932393492;-0.8214765533024139;0.5702422926917876;-0.9368813462954318;-0.3496474552512273;0;1;0;0;1;0;0;0;0;0
2026-02-04 23:18:15.225659;120;21108.4;305;2026;2;2;26082.1;27082.1;28125.00001;28791.4;27935.3;26335.42857142857;27082.186669;2739.845304461734;-0.811539059007361;0.5842981736283686;-0.9483615800121716;-0.3171912885891059;0;1;0;0;0;1;0;0;0;0
2026-02-05 23:18:15.225659;153;34113.5;400;2026;2;3;21108.4;25705.2;28739.7;25341.3;25161.2;27536.614285714284;27374.59333566667;3979.987248902776;-0.8013610881746769;0.598180914405916;-0.9587178169872962;-0.2843591872810044;0;1;0;0;0;0;1;0;0;0
2026-02-06 23:18:15.225659;132;24141.00001;324;2026;2;4;34113.5;26815.1;26704.40001;33769.5;24304.3;27154.60000142857;27053.643336;4183.894917014699;-0.7909456567567779;0.6118864012687235;-0.9679377830240636;-0.2511900638848212;0;1;0;0;0;0;0;1;0;0
2026-02-07 23:18:15.225659;156;30341.7;381;2026;2;5;24141.00001;30260.3;33184.7;28018.5;27671.6;27166.22857285714;27131.083336;4194.066193520352;-0.7802958510707787;0.6254105729852424;-0.976010550632366;-0.2177232303965417;0;1;0;0;0;0;0;0;1;0
2026-02-08 23:18:15.225659;145;28715.4;369;2026;2;6;30341.7;27477.7;29256.8;28048.70001;29609.7;27343.04285857143;27153.306669;4235.272955255317;-0.7694148268839391;0.6387494220515255;-0.9829265519799816;-0.1839983516576841;0;1;0;0;0;0;0;0;0;1
2026-02-09 23:18:15.225659;125;24219.3;297;2026;2;0;28715.4;26899.2;21609.8;23977.9;25410.0;26960.20000142857;27161.353335666667;4400.000273174548;-0.7583058084785619;0.6518989958787132;-0.9886775902323408;-0.1500553983446508;0;1;0;1;0;0;0;0;0;0
2026-02-10 23:18:15.225659;146;27821.9;349;2026;2;1;24219.3;26082.1;25892.5;28834.7;25430.8;27208.74285857143;27127.59333566667;4391.261527848777;-0.7469720876965574;0.6648553979642842;-0.9932568492674136;-0.1159345995955067;0;1;0;0;1;0;0;0;0;0
2026-02-11 23:18:15.225659;128;24887.7;314;2026;2;2;27821.9;21108.4;27082.1;32121.40001;28648.3;27748.64285857143;26886.470002;3693.0493210216496;-0.7354170229639857;0.6776147890466888;-0.99665890175417;-0.0816763953304228;0;1;0;0;0;1;0;0;0;0
2026-02-12 23:18:15.225659;147;27824.80001;377;2026;2;3;24887.7;34113.5;25705.2;27736.0;27887.7;26850.257145714288;26889.43000233333;2438.455624039156;-0.7236440382959128;0.6901733882429715;-0.9988797155850336;-0.0473213883224331;0;1;0;0;0;0;1;0;0;0
2026-02-13 23:18:15.225659;141;27936.20001;345;2026;2;4;27824.80001;24141.00001;26815.1;25798.10001;23330.30001;27392.42857428572;26960.70000233333;2139.234429019304;-0.7116566222817755;0.7025274741691561;-0.999916658654738;-0.0129102960750114;0;1;0;0;0;0;0;1;0;0
2026-02-14 23:18:15.225659;133;28198.4;347;2026;2;5;27936.20001;30341.7;30260.3;26683.6;23696.6;27086.24286;27011.193335666667;1767.9123191358483;-0.6994583270516483;0.7146733860429597;-0.9997685019798908;0.0215160974362187;0;1;0;0;0;0;0;0;1;0
2026-02-15 23:18:15.225659;127;23837.20001;313;2026;2;6;28198.4;28715.4;27477.7;21725.0;22494.6;26389.35714714285;27081.600002666662;1968.7416618128548;-0.6870527672236661;0.7266075247685664;-0.9984354211555642;0.0559169901006057;0;1;0;0;0;0;0;0;0;1
2026-02-16 23:18:15.225659;122;25904.00001;316;2026;2;0;23837.20001;24219.3;26899.2;28678.40001;36693.9;26630.028577142857;26989.120002666667;1750.0774627583353;-0.6744436188329476;0.7383263540031046;-0.9959189961471796;0.0902516100310354;0;1;0;1;0;0;0;0;0;0
2026-02-17 23:18:15.225659;137;27172.90001;327;2026;2;1;25904.00001;27821.9;26082.1;26738.60001;27049.20002;26537.314292857143;27003.596669333336;1692.66097650723;-0.6616346182422782;0.7498264012045687;-0.9922222094179324;0.1244792638867896;0;1;0;0;1;0;0;0;0;0
2026-02-18 23:18:15.225659;142;30295.3;360;2026;2;2;27172.90001;24887.7;21108.4;27989.6;26514.2;27309.82857857143;27080.453336;2017.1922771022407;-0.648629561034979;0.7611042586607767;-0.9873494423939854;0.1585593851031409;0;1;0;0;0;1;0;0;0;0
2026-02-19 23:18:15.225659;133;28223.5;318;2026;2;3;30295.3;27824.80001;34113.5;22061.3;26643.90001;27366.78572;27285.860002666665;2039.6600687465584;-0.6354323008901781;0.7721565844991637;-0.9813064702716096;0.1924515819708282;0;1;0;0;0;0;1;0;0;0
2026-02-20 23:18:15.225659;147;26217.2;363;2026;2;4;28223.5;27936.20001;24141.00001;28125.00001;28092.4;27121.21429;27222.266669;2063.025956355583;-0.6220467484408686;0.7829801036770621;-0.9741004551724212;0.2261156855082855;0;1;0;0;0;0;0;1;0;0
2026-02-21 23:18:15.225659;135;26400.2;346;2026;2;5;26217.2;28198.4;30341.7;28739.7;25879.90001;26864.328575714288;27144.28333566667;2018.0046762709508;-0.6084768701151277;0.7935716089521462;-0.965739937654856;0.259511797069796;0;1;0;0;0;0;0;0;1;0
2026-02-22 23:18:15.225659;126;25411.3;311;2026;2;6;26400.2;23837.20001;28715.4;26704.40001;25155.0;27089.200002857146;27101.180002;1684.6301185507868;-0.5947266869607654;0.8039279618328199;-0.9562348265919072;0.2926003356333437;0;1;0;0;0;0;0;0;0;1
2026-02-23 23:18:15.225659;141;27090.1;328;2026;2;0;25411.3;25904.00001;24219.3;33184.7;26019.40001;27258.64285857143;26898.02666866667;1603.2361769989209;-0.5808002734538005;0.8140460935082181;-0.9455963874271422;0.3253420847119812;0;1;0;1;0;0;0;0;0;0
2026-02-24 23:18:15.225659;150;30269.30001;395;2026;2;1;27090.1;27172.90001;27821.9;29256.8;24186.3;27700.985715714283;26931.776669;1962.5337220006595;-0.5667017562911205;0.8239230057575522;-0.9338372288229276;0.3576982388331188;0;1;0;0;1;0;0;0;0;0
2026-02-25 23:18:15.225659;124;23808.3;297;2026;2;2;30269.30001;30295.3;24887.7;21609.8;29517.3;26774.27143;27005.06000233333;2062.368038775928;-0.5524353131676201;0.8335557718385697;-0.920971287716635;0.3896304495307869;0;1;0;0;0;1;0;0;0;0
2026-02-26 23:18:15.225659;118;24631.50001;288;2026;2;3;23808.3;28223.5;27824.80001;25892.5;28968.10001;26261.128574285714;26963.026669333336;2088.387270194271;-0.5380051715382975;0.8429415373547842;-0.9070138128026338;0.421100870796094;0;1;0;0;0;0;1;0;0;0
2026-02-27 23:18:15.225659;126;26610.3;311;2026;2;4;24631.50001;26217.2;27936.20001;27082.1;30313.7;26317.28571714286;26947.300002666667;2092.290767472195;-0.5234156073655516;0.8520775211013084;-0.89198134645955;0.4520722039323014;0;1;0;0;0;0;0;1;0;0
2026-02-28 23:18:15.225659;157;33726.30001;390;2026;2;5;26610.3;26400.2;28198.4;25705.2;26082.0;27363.87143285714;27214.670003;3499.650228356071;-0.5086709438521033;0.8609610158889951;-0.8758917051442416;0.4825077417612208;0;1;0;0;0;0;0;0;1;0
2026-03-01 23:18:15.225659;121;24183.3;289;2026;3;6;33726.30001;25411.3;23837.20001;26815.1;20487.00001;27188.44286142857;27126.943336333334;3641.734556462048;-0.4937755501599765;0.8695893893466115;-0.8587639582758021;0.5123714121284251;0;1;0;0;0;0;0;0;0;1
2026-03-02 23:18:15.225659;134;28878.10001;340;2026;3;0;24183.3;27090.1;25904.00001;30260.3;30433.5;27443.87143428572;27080.87000333333;3695.98762508933;-0.4787338401157913;0.8779600847008866;-0.8406184056344816;0.5416278206559759;0;1;0;1;0;0;0;0;0;0
2026-03-03 23:18:15.225659;144;28545.5;360;2026;3;1;28878.10001;30269.30001;27172.90001;27477.7;30564.5;27197.61429;27116.463336666664;3530.061093461728;-0.463550270902851;0.8860706215341378;-0.8214765533024144;0.5702422926917867;0;1;0;0;1;0;0;0;0;0
2026-03-04 23:18:15.225659;154;32293.5;367;2026;3;2;28545.5;23808.3;30295.3;26899.2;29347.3;28409.785718571427;27296.27333666667;3627.7419686976873;-0.4482293417404144;0.8939185965192551;-0.8013610881746817;0.5981809144059095;0;1;0;0;0;1;0;0;0;0
2026-03-05 23:18:15.225659;123;25650.6;335;2026;3;3;32293.5;24631.50001;28223.5;26082.1;27883.9;28555.37143142857;27281.89000333333;3467.7650651911254;-0.4327755925504323;0.9015016841318836;-0.7802958510707771;0.6254105729852444;0;1;0;0;0;0;1;0;0;0
2026-03-06 23:18:15.225659;145;29937.3;381;2026;3;4;25650.6;26610.3;26217.2;21108.4;26990.5;29030.65714571428;27576.186670000003;3383.7236739034;-0.4171936026123152;0.9088176373395036;-0.7583058084785602;0.6518989958787152;0;1;0;0;0;0;0;1;0;0
2026-03-07 23:18:15.225659;121;23484.5;319;2026;3;5;29937.3;33726.30001;26400.2;34113.5;27533.4;27567.54285857143;27221.88667;3225.507419082947;-0.4014879892059751;0.9158642882672862;-0.7354170229639887;0.6776147890466855;0;1;0;0;0;0;0;0;1;0
2026-03-08 23:18:15.225659;156;31211.4;404;2026;3;6;23484.5;24183.3;25411.3;24141.00001;30266.7;28571.55714428571;27457.566669666667;3087.384842745149;-0.3856634062436064;0.9226395488404878;-0.7116566222817737;0.702527474169158;0;1;0;0;0;0;0;0;0;1
2026-03-09 23:18:15.225659;146;30804.5;361;2026;3;0;31211.4;28878.10001;27090.1;30341.7;25522.1;28846.757142857143;27472.993336333333;3202.9567329043584;-0.369724542890673;0.9291414114031744;-0.6870527672236668;0.7266075247685657;0;1;0;1;0;0;0;0;0;0
2026-03-10 23:18:15.225659;128;25741.4;321;2026;3;1;30804.5;28545.5;30269.30001;28715.4;27358.8;28446.17142857143;27373.860003;3415.230487934083;-0.3536761221763719;0.9353679493131482;-0.6616346182422789;0.749826401204568;0;1;0;0;1;0;0;0;0;0
2026-03-11 23:18:15.225659;137;26623.6;351;2026;3;2;25741.4;32293.5;23808.3;24219.3;25904.4;27636.18571428571;27454.00333633333;2997.5013813889564;-0.3375228995941141;0.9413173175128468;-0.6354323008901789;0.772156584499163;0;1;0;0;0;1;0;0;0;0
2026-03-12 23:18:15.225659;155;29740.7;372;2026;3;3;26623.6;25650.6;24631.50001;27821.9;28624.1;28220.485714285714;27517.96333633333;2944.109132617553;-0.3212696616923625;0.946987753076076;-0.6084768701151229;0.79357160895215;0;1;0;0;0;0;1;0;0;0
2026-03-13 23:18:15.225659;130;23069.7;309;2026;3;4;29740.7;29937.3;26610.3;24887.7;23158.10001;27239.4;27457.36333633333;3387.528829889634;-0.3049212246562909;0.9523775757303968;-0.5808002734538041;0.8140460935082154;0;1;0;0;0;0;0;1;0;0
2026-03-14 23:18:15.225659;142;30396.4;386;2026;3;5;23069.7;23484.5;33726.30001;27824.80001;24591.9;28226.81428571429;27543.083336;3106.299396081358;-0.288482432880608;0.9574851883550396;-0.552435313167618;0.833555771838571;0;1;0;0;0;0;0;0;1;0
2026-03-15 23:18:15.225659;122;24132.60001;314;2026;3;6;30396.4;31211.4;24183.3;27936.20001;28597.3;27215.557144285714;27416.296669333336;3124.924725372979;-0.2719581575341085;0.9623090774541478;-0.5234156073655555;0.8520775211013061;0;1;0;0;0;0;0;0;0;1
2026-03-16 23:18:15.225659;141;27669.2;346;2026;3;0;24132.60001;30804.5;28878.10001;28198.4;27781.2;26767.65714428572;27398.656669333333;2723.7201087373787;-0.2553532951161871;0.9668478136052776;-0.4937755501599773;0.8695893893466109;0;1;0;1;0;0;0;0;0;0
2026-03-17 23:18:15.225659;142;24964.80001;322;2026;3;1;27669.2;25741.4;28545.5;23837.20001;24226.6;26656.714288571424;27436.243336;2787.5568539568617;-0.2386727660059507;0.9711000518829502;-0.4635502709028519;0.8860706215341374;0;1;0;0;1;0;0;0;0;0
2026-03-18 23:18:15.225659;133;25580.4;309;2026;3;2;24964.80001;26623.6;32293.5;25904.00001;26167.1;26507.68571714286;27425.456669;2817.3488888850907;-0.2219215130041666;0.9750645322571944;-0.4327755925504332;0.901501684131883;0;1;0;0;0;1;0;0;0;0
2026-03-19 23:18:15.225659;137;26622.50001;321;2026;3;3;25580.4;29740.7;25650.6;27172.90001;35674.3;26062.228575714285;27407.11000233334;2442.5568940814915;-0.2051044998686208;0.9787400799669148;-0.4014879892059761;0.9158642882672858;0;1;0;0;0;0;1;0;0;0
2026-03-20 23:18:15.225659;149;31815.30001;385;2026;3;4;26622.50001;23069.7;29937.3;30295.3;28290.60001;27311.600005714285;27457.77666933333;2858.1056064514923;-0.1882267098432429;0.9821256058680008;-0.3697245428906706;0.9291414114031752;0;1;0;0;0;0;0;1;0;0
2026-03-21 23:18:15.225659;131;22824.3;319;2026;3;5;31815.30001;30396.4;23484.5;28223.5;29146.6;26229.87143428572;27277.803336;2928.068742550289;-0.1712931441814802;0.9852201067560602;-0.3375228995941184;0.9413173175128452;0;1;0;0;0;0;0;0;1;0
2026-03-22 23:18:15.225659;142;30406.0;359;2026;3;6;22824.3;24132.60001;31211.4;26217.2;29848.4;27126.07143285714;27417.430002666668;3132.11325558251;-0.1543088206642808;0.9880226656636976;-0.3049212246562885;0.9523775757303976;0;1;0;0;0;0;0;0;0;1
2026-03-23 23:18:15.225659;151;32626.8;399;2026;3;0;30406.0;27669.2;30804.5;26400.2;29354.2;27834.30000428571;27624.983336;3770.7804859205417;-0.137278772113265;0.9905324521322229;-0.271958157534106;0.9623090774541484;0;1;0;1;0;0;0;0;0;0
2026-03-24 23:18:15.225659;132;23205.10001;324;2026;3;1;32626.8;24964.80001;25741.4;25411.3;23695.8;27582.914290000004;27551.443336333334;4042.808672331143;-0.1202080448993534;0.99274872245774;-0.2386727660059516;0.97110005188295;0;1;0;0;1;0;0;0;0;0
2026-03-25 23:18:15.225659;137;26972.2;358;2026;3;2;23205.10001;25580.4;26623.6;27090.1;22696.8;27781.742861428567;27547.513336333333;3961.3127164089015;-0.1031016974474361;0.994670819911521;-0.2051044998686218;0.9787400799669148;0;1;0;0;0;1;0;0;0;0
2026-03-26 23:18:15.225659;144;26144.6;359;2026;3;3;26972.2;26622.50001;29740.7;30269.30001;26058.1;27713.47143142857;27410.023336;3988.645477396969;-0.0859647987374483;0.9962981749346076;-0.1712931441814812;0.98522010675606;0;1;0;0;0;0;1;0;0;0
2026-03-27 23:18:15.225659;135;25785.9;342;2026;3;4;26144.6;31815.30001;23069.7;23808.3;27148.9;26852.128572857146;27475.943336000004;3585.9194488384155;-0.0688024268023222;0.9976303053065856;-0.1372787721132695;0.9905324521322222;0;1;0;0;0;0;0;1;0;0
2026-03-28 23:18:15.225659;156;28022.0;384;2026;3;5;25785.9;22824.3;30396.4;24631.50001;30450.2;27594.65714428572;27588.960002333333;3120.8616638505605;-0.0516196672232531;0.998666816288476;-0.1031016974474336;0.9946708199115212;0;1;0;0;0;0;0;0;1;0
2026-03-29 23:18:15.225659;138;28533.7;348;2026;3;6;28022.0;30406.0;24132.60001;26610.3;23373.4;27327.185715714288;27653.073335666668;2913.074871052076;-0.0344216116227492;0.9994074007397048;-0.0688024268023267;0.9976303053065853;0;1;0;0;0;0;0;0;0;1
2026-03-30 23:18:15.225659;130;24162.8;320;2026;3;0;28533.7;32626.8;27669.2;33726.30001;25211.3;26118.04285857143;27334.290002;1941.1882734931603;-0.0172133561558351;0.9998518392091162;-0.0344216116227466;0.9994074007397048;0;1;0;1;0;0;0;0;0;0
